userId,userName,gender,location,birthday,verfied,宝马3系,奥迪A4L,奔驰C级,凯迪拉克ATS-L,英菲尼迪Q50L,雷克萨斯ES,皇冠
21595648,973013009,男,江苏,null,true,0,0,0,1,0,0,0
3212976,windfly1979,男,重庆,1979-01-20,true,1,0,0,0,0,0,0
13263669,laskeebo,男,浙江,1989-05-27,true,0,0,0,0,0,1,0
6345892,疯狂小鼠,男,内蒙古,1978-08-18,true,1,0,0,0,0,0,0
939490,小福侠,男,浙江,1979-01-06,true,0,1,0,0,0,0,0
6992865,fzz9812,男,辽宁,null,true,0,1,0,0,0,0,0
4313981,培果,男,江苏,1985-03-01,true,1,0,0,0,0,0,0
8589780,yueyang1,男,上海,1989-08-18,true,0,1,0,0,0,0,0
10191232,丶以梦为马,男,陕西,null,true,1,0,0,0,0,0,0
9770239,大河豚2012,男,江苏,1986-06-01,true,1,0,0,0,0,0,0
24350330,chenchen_2007,男,山东,null,true,1,0,0,0,0,0,0
4664126,隐生宙,男,安徽,null,true,0,1,0,0,0,0,0
12037767,城东style,男,浙江,null,true,1,0,0,0,0,0,0
12102538,彪得,男,四川,null,true,0,0,0,0,0,1,0
22313794,zhangnauto,男,江西,null,true,1,0,0,0,0,0,0
10343961,爱大璇,男,江苏,null,true,0,1,0,0,0,0,0
10210552,stephenjwq,男,上海,null,true,0,1,0,0,1,0,0
16398326,lovenxl61,男,山东,1998-08-13,true,1,0,0,0,0,0,0
3215761,superleocm,男,广东,1977-07-30,true,0,0,0,0,0,1,0
17682437,XJCR770,男,贵州,null,true,0,0,0,1,0,0,0
9719846,张xiao谦,男,陕西,null,true,1,0,0,0,0,0,0
8661477,在奋斗与享受之间,男,广东,null,true,1,0,0,0,0,0,0
5175936,minilong007,男,江苏,1984-01-23,true,0,0,1,0,0,0,1
10072627,古韵巴陵,男,北京,null,true,0,0,0,1,0,0,0
6035274,俏和尚,男,山西,null,true,0,1,0,1,0,0,0
7794185,zituo130,男,北京,null,true,0,0,0,0,0,1,0
3004565,剥剥鸡,男,浙江,1986-12-01,true,0,0,1,0,0,0,0
852047,蛇盘兔2008,男,河北,1963-03-10,false,0,1,0,0,0,0,0
6937509,湘中居士,男,湖南,1975-05-10,true,0,0,0,0,0,0,1
3322846,michaelopopop,男,上海,1988-05-03,true,0,1,0,0,0,0,0
4957191,woodssen,男,湖北,1995-07-11,true,1,1,0,0,0,0,0
651138,wwb11111,男,河北,1982-02-14,true,1,0,0,0,0,0,0
10850107,好高兴的大大,男,江苏,1989-10-22,true,0,0,1,0,0,0,0
3477882,momi5,男,山东,1985-11-24,true,0,0,0,0,0,1,0
3671371,采蘑菇的小姑娘,男,江苏,1989-02-23,true,1,0,0,0,0,0,0
4073206,徐建荣168,男,江苏,1982-09-01,true,0,1,0,0,0,0,0
9767524,江苏南通金沙人,男,江苏,null,true,1,0,0,0,0,0,0
4056662,gila00,男,上海,1984-03-06,true,1,1,1,0,1,0,0
10670353,我猜你买了个啥表,男,四川,null,true,0,1,0,0,0,0,0
301742,zx124zx124,男,四川,1986-03-25,false,0,1,0,0,0,0,0
7858152,tears_of_heaven,男,浙江,null,true,1,0,0,0,0,0,0
4977754,军军72,男,广东,null,true,0,1,0,0,0,0,0
23545835,SunnyDay_0212,男,湖南,null,true,1,1,1,1,0,0,0
16706943,n4R7W,男,北京,null,true,0,0,0,0,1,1,0
15572173,怀廊小马,男,河北,null,true,0,0,0,0,0,1,0
5703338,55859817,男,上海,1991-07-29,true,0,1,0,0,0,0,0
6470772,浮夸137450914,男,山东,null,true,0,0,1,0,0,0,0
13252064,野原郭之助,男,陕西,null,true,0,0,0,1,0,0,0
616638,lgx84109,男,江苏,1984-10-09,true,0,1,0,0,0,0,0
8737445,whiskerking,男,北京,null,true,1,0,0,0,0,0,0
19148174,商达,男,浙江,null,true,1,0,0,0,0,0,0
20893454,请叫我子浩,男,广东,null,true,0,0,0,1,0,0,0
2588741,liwangyang99,男,广西,1994-07-09,true,0,1,0,0,0,0,0
11263967,追逐梦想世嘉,男,四川,null,true,1,0,0,0,0,0,0
12979534,aikeluzio,男,新疆,null,true,0,1,0,0,0,0,0
13118055,忘了西风,男,山西,1990-01-01,true,0,0,1,0,0,0,0
7676898,GS5mniodfsh,男,江苏,null,true,1,0,0,0,0,0,0
4625155,wdhighlander,男,山东,1983-02-11,true,0,0,0,0,0,0,1
5740520,蔚蓝色调,男,江苏,1975-07-08,true,0,1,0,0,0,0,0
18533526,syngle530,男,安徽,null,true,1,0,0,0,0,0,0
6417522,尿床哗哗的,男,江苏,null,true,0,0,1,0,0,0,0
11389934,59619080,男,云南,null,true,0,0,0,1,0,0,0
5069737,RedStrom,男,浙江,null,true,0,1,0,0,0,0,0
13264442,zhangzhiaing,男,广东,null,true,0,0,1,0,0,0,0
11190160,pu361000178,男,重庆,null,true,0,1,0,0,0,0,0
17708046,autonniu,男,北京,null,true,1,0,0,0,0,0,1
14554930,大芯板,男,湖南,1983-01-16,true,0,0,1,0,0,0,0
4102374,山城樵夫,男,重庆,2011-08-09,true,0,0,1,0,0,0,0
10358660,你是我特别的人,男,四川,null,true,0,1,0,0,0,0,0
8127210,单曲音乐循环,男,江苏,1991-02-20,true,0,0,1,0,0,0,0
13247947,ilay77,女,上海,null,true,0,1,0,0,0,0,0
5838108,灵动与飘逸,男,海南,null,true,1,0,0,0,0,0,0
8279316,枫叶_大川,男,四川,null,true,1,1,1,0,0,0,0
12650663,jie529764551,男,广东,null,true,0,0,0,0,0,1,0
5431905,Kouzhenyuan,男,湖北,1987-01-30,true,0,0,0,1,0,0,0
4856319,所罗门1981,男,吉林,null,true,0,0,1,0,0,0,0
10353196,随风wonderful,男,海南,null,true,0,0,1,0,0,0,0
17318557,那些年不在有,男,北京,null,true,1,0,0,0,0,0,0
12343793,锋火燎皇,男,江西,null,true,0,1,0,0,0,0,0
9506952,lovesong417,男,山东,1988-04-17,true,1,1,0,1,0,0,0
2762634,philipyangjin,男,浙江,1986-08-06,true,1,0,0,0,0,0,0
6350268,天才豌豆,男,四川,null,true,1,0,0,0,1,0,0
3252838,paco166,男,湖南,1982-10-03,true,1,0,0,0,0,0,0
9470728,Xmas_Style,男,山东,1990-03-11,true,1,0,1,0,1,0,0
15622902,killerg,男,北京,null,true,1,0,0,0,0,0,0
4319671,hylwy88,男,广东,null,true,0,0,1,0,0,0,0
2233298,jj88598853,男,吉林,1987-02-26,true,0,0,0,0,1,0,0
5020816,afa1985,男,江苏,1985-07-28,true,0,0,1,0,0,0,0
9178367,李佳炜,男,浙江,null,true,0,1,0,1,0,0,0
4453019,明天会更好2999,男,陕西,null,true,0,1,1,0,0,0,0
11475152,lnyzwyh,男,河北,null,true,1,0,0,0,0,0,0
153264,richer99,男,山西,2006-01-01,true,1,0,0,0,0,0,0
16904850,金华凯迪拉克,男,浙江,null,true,0,0,0,1,0,0,0
6395008,有实力机才有魅力,男,北京,1990-05-15,true,0,1,0,0,0,0,0
933369,roger_yu,男,江苏,1983-11-11,true,0,0,0,0,0,0,1
15926510,Airysang天然护肤,女,河北,null,true,0,0,0,0,0,0,1
7821460,kaka552,男,贵州,null,true,0,0,1,0,0,0,0
9858729,zhoufeng74,男,北京,1989-07-04,true,1,0,1,0,0,0,0
8737594,指尖旋律2014,男,湖南,null,true,0,1,0,0,0,1,0
22251532,废品摊,男,福建,null,true,0,0,0,0,0,0,1
17841302,南通城管,男,江苏,1992-04-01,true,0,1,0,0,0,0,0
16015380,你谁啊啊,男,辽宁,null,true,0,1,0,0,1,0,0
960913,qi2070490,男,广东,1986-01-01,true,1,0,0,1,0,0,0
5795514,古之进退,男,江苏,null,true,0,1,0,0,0,0,0
8435254,shootins,男,湖南,null,true,0,0,0,0,0,1,0
10848202,pster,男,山西,null,true,0,1,0,0,0,0,0
3149422,为你而来201010,男,天津,1980-08-07,true,0,1,0,0,0,0,0
8267202,hua905220,男,广东,null,true,0,0,1,0,0,0,0
13685784,源祥彩钢厂,男,吉林,null,true,1,0,0,0,0,0,0
6219908,嘘睡觉了,男,内蒙古,null,true,1,0,0,0,0,0,0
6158252,开心的大熊,男,安徽,null,true,1,0,0,0,0,0,0
6578684,Jason_Tsang,男,广东,null,true,0,0,0,0,0,0,1
18664070,杭州米丁,男,浙江,null,true,1,0,0,0,0,0,0
5515935,吴小律,男,浙江,null,true,0,0,1,0,0,0,0
8813759,蓝色城市,男,浙江,null,true,1,0,0,0,0,0,0
22724789,OMG2000s,男,河南,1987-05-07,true,0,0,0,1,0,0,0
10451144,艳阳天1972,男,天津,null,true,0,0,0,0,0,0,1
17008582,风青水,男,江西,null,true,0,0,0,1,0,0,0
4597646,小小碎花洋裙,男,陕西,null,true,0,0,0,0,0,1,0
886686,hhtkhh,男,浙江,1980-10-30,true,1,0,0,0,0,0,0
8803888,海风渡宇,男,江苏,1987-04-03,true,0,1,0,0,0,0,0
4232681,啸月桔五,男,江苏,null,true,0,0,1,0,0,0,0
7699387,慢慢懂人生,男,广东,null,true,0,0,0,0,0,0,1
3621074,_Swu_Sora,男,重庆,1986-12-03,true,1,0,0,0,0,0,0
8571389,幻想小熊,男,北京,null,true,1,0,0,0,0,0,0
11253943,小丑鱼不哭,男,北京,1997-03-10,true,1,0,0,0,0,0,0
3827237,lemon_dwj,男,北京,1982-05-26,true,0,1,1,0,0,0,0
8001928,lzy29sky,男,广西,1987-08-19,true,0,0,1,0,0,0,0
1223927,yxz2020,男,四川,1982-04-06,true,1,0,0,0,0,0,0
4507356,老晖188,男,浙江,1988-07-17,true,0,1,0,0,0,0,0
16468371,Sway338,男,广东,null,true,0,0,0,0,1,0,0
5821387,边城浪子子,男,山东,null,true,1,0,0,0,0,0,0
21258066,鹤小仙儿,男,福建,null,true,1,0,0,0,0,0,0
18880914,人帅有是错,男,安徽,null,true,1,0,0,0,0,0,0
5381473,rzy1984,男,贵州,1984-10-14,true,0,0,1,0,0,0,0
5920757,你存在我婶婶的脑海里,男,湖南,1986-09-23,true,1,0,0,0,0,0,0
3981842,玛莎拉蒂R8,男,重庆,1989-09-23,true,0,0,1,0,0,0,0
22294942,sdlycbxxxx,男,山东,null,true,1,0,0,0,0,0,0
8643056,纯情888,男,山东,null,true,1,0,1,0,0,0,0
3955524,bennington,男,江苏,1986-08-16,true,1,0,0,0,0,0,0
7767643,鸦片壳壳,男,重庆,null,true,1,0,0,0,0,0,0
4386617,qhxqhx123123,男,陕西,null,true,1,1,0,0,0,0,0
9946211,317666504,男,四川,null,true,1,1,0,0,0,0,0
3996889,david1st,男,湖北,1986-09-18,true,1,0,0,0,0,0,0
12572743,冯小土V,男,北京,null,true,0,0,1,0,0,0,0
9625476,易生一世,男,内蒙古,null,true,0,0,1,0,0,0,0
9433768,猫行天下2,男,重庆,null,true,1,0,0,0,0,0,0
14024307,ineedcla,男,上海,null,true,1,0,0,0,0,0,0
22067852,lyr840124,男,山东,null,true,0,0,0,1,0,0,0
4758319,狂奔的燕子,男,湖北,1987-07-21,true,1,0,0,0,0,0,0
10432800,gdouzsj,男,江苏,null,true,0,1,0,0,0,0,0
8023749,lilin2222,男,江苏,null,true,0,0,0,0,0,1,0
3783278,120504472,男,山东,1985-04-10,true,0,1,0,0,0,0,0
4243936,linpla,男,重庆,null,true,0,0,1,0,0,0,0
16712789,深空2015,男,云南,null,true,0,0,0,0,0,1,0
3503373,王654施,男,四川,1985-12-25,true,0,1,0,0,0,1,0
17233543,司徒某某,男,江苏,1989-05-04,true,1,1,1,1,1,0,0
6404930,justen0526,男,湖北,2013-01-28,true,1,0,0,1,0,0,0
4642653,ericzmy,男,湖南,null,true,0,1,1,0,0,0,0
17018619,CqLH1,男,重庆,null,true,0,0,0,1,0,0,0
12166345,奮鬥2020,男,四川,null,true,0,1,0,0,0,0,0
12396279,qlj1124,男,天津,null,true,0,0,1,0,0,0,0
6067420,誓将新桑改新帕,男,山东,null,true,1,0,0,0,0,0,0
10101944,勇敢菲翔,男,内蒙古,1971-01-01,true,0,1,0,0,0,0,0
8725984,有事别找我2013,男,江苏,null,true,0,1,0,0,0,0,0
6746298,Micheal_K,男,浙江,1985-10-06,true,0,1,0,0,0,0,0
9447254,123心碎了无痕,男,山东,null,true,0,0,1,1,0,1,0
2649034,xcy7546,男,广西,1990-07-15,true,0,0,1,0,0,0,0
13147932,车行于心,男,江苏,null,true,0,1,0,0,0,0,0
15035760,万成天宜,男,山东,null,true,0,0,0,0,1,0,0
18291580,马冰冰,男,河南,null,true,0,0,0,1,0,0,0
20619588,普羅米修斯_,男,四川,1987-01-26,true,1,0,0,0,0,0,0
15386367,伱我娶定了,男,吉林,null,true,1,0,0,0,0,0,0
10043580,纯情夜色,男,上海,null,true,0,0,1,0,0,0,0
13196103,syypy旭,男,辽宁,null,true,0,0,0,0,0,0,1
13284772,姚凯元,男,山西,null,true,1,0,0,0,0,0,0
8186748,流水无疆,男,浙江,null,true,1,0,0,0,0,0,0
6493299,Hot_Pursuit,男,黑龙江,1987-03-17,true,1,0,0,0,0,0,0
1637480,游侠999,男,河北,1968-03-14,true,0,0,0,0,0,0,1
291761,COROLLA_07,男,江苏,2007-06-26,true,0,1,0,0,0,0,0
8802147,7026517wxh,男,浙江,null,true,1,0,0,0,0,0,0
6501591,冀B678JQ,男,河北,null,true,0,1,0,0,0,0,0
12500381,儒雅的涛哥鄙视你,男,北京,null,true,0,1,0,0,0,0,0
12243127,天天Sky,男,山东,null,true,1,0,1,1,0,0,0
19282719,酒醉的熊二,男,云南,1990-03-10,true,1,1,0,0,0,0,0
11550309,LY约定YL,男,四川,null,true,0,0,1,0,0,0,0
13950040,jun0608,男,浙江,1985-06-08,true,0,1,0,0,0,0,0
5891204,KK完美人生,男,山东,null,false,0,0,0,0,0,1,0
4446281,gujun201111,男,上海,null,true,0,0,1,0,0,0,0
9754802,gsp1979,男,河南,null,true,1,0,0,0,0,0,0
8968014,007zuoyun,男,山西,1980-01-01,true,0,0,1,0,0,0,0
4744626,童丨话,男,黑龙江,null,true,0,1,0,0,0,0,0
235391,huaxin9999,男,北京,1983-01-12,true,0,1,0,0,0,0,0
18932535,易筱阳935942,男,陕西,1993-04-22,true,0,1,0,0,0,0,0
8832726,胖纸白2210,男,上海,null,true,0,0,0,0,0,1,0
3527521,dee1120,男,广东,1977-11-20,true,0,0,0,0,0,1,0
5031645,王店潇洒哥,男,浙江,null,true,1,0,0,0,0,0,0
1008512,kylone,男,北京,1987-12-29,true,0,1,0,0,0,0,0
6138975,故梦旧事,男,江苏,1980-11-27,true,0,0,1,0,0,0,0
8716022,abilityhu,男,湖北,null,true,1,0,0,0,0,0,0
16069517,MACAN2017,男,福建,null,true,0,0,1,0,0,0,0
14492394,弱密码wifi,男,贵州,null,true,1,0,1,0,0,0,0
15260486,13370,男,江苏,null,true,1,0,0,0,0,0,0
9275425,gmelon1988,男,安徽,1988-09-20,true,1,0,0,0,0,0,0
7938954,渔夫之宝001,男,广东,null,true,1,0,0,0,0,0,0
5368926,限量版放荡,男,福建,1987-10-27,true,1,1,1,0,0,1,0
4652192,hbhlong2002,男,湖北,null,true,0,0,0,0,0,0,1
12461265,风吹淡淡摆,男,山东,null,true,0,0,1,0,0,0,0
4030951,Phantom_cf,男,福建,1990-07-10,true,0,0,0,1,0,0,0
12055767,一枪天堂,男,江苏,1992-09-28,true,1,0,0,0,0,0,0
3837271,山猫0,男,黑龙江,1986-01-01,true,1,0,0,0,0,0,0
10051154,牛丁,男,上海,null,true,0,0,0,0,0,1,0
16631442,Johnny195,男,江西,null,true,1,0,0,0,0,0,0
11712595,sugarless0609,男,内蒙古,null,true,1,0,0,0,0,0,0
16848063,qciop,男,浙江,null,true,0,0,1,0,0,0,0
4395173,最爱雪铁龙_,男,江苏,1991-10-18,true,0,0,0,0,1,0,1
10867365,曉天张,男,浙江,null,true,1,0,0,0,0,0,0
5054171,yc198996,男,福建,null,true,0,1,0,0,0,0,0
7873272,nmbyou,男,江苏,1989-11-16,true,1,0,0,0,0,0,0
3412997,顽主8000,男,内蒙古,1991-08-20,true,0,1,0,0,0,0,0
9734051,野杨梅,男,浙江,null,true,0,1,0,0,0,0,0
6316174,zzz369,男,湖北,1986-09-30,true,0,1,0,0,0,0,0
1174513,keeben,男,河南,1974-09-26,true,0,1,0,0,0,1,0
3410317,guxing118,男,上海,1984-06-23,true,0,0,1,0,0,0,0
1000652,心伤似离,男,浙江,1989-06-22,true,0,1,0,0,0,0,0
9970933,MMLGHAO,男,云南,null,true,1,0,0,0,0,0,0
11557241,学田,男,江苏,null,true,1,0,0,0,0,0,0
10441351,格林Power,男,山东,null,true,0,1,0,0,0,0,0
6122850,CarKing2412,男,河北,null,true,0,0,0,0,0,1,0
10867570,神盾局局长,男,河南,null,true,1,0,0,0,0,0,1
6945108,clc1980,男,浙江,null,true,0,0,0,0,0,1,0
13365898,小许也是条好汉,男,广东,1986-02-04,true,0,1,0,0,0,0,0
12627192,jlsyhj1,男,吉林,1966-08-23,true,0,1,0,0,0,0,0
6397986,勇敢的心LOVEHOME,男,江苏,null,true,0,0,0,0,0,0,1
5821252,自由的习惯,男,江苏,1992-10-22,true,1,0,0,0,0,0,0
8276678,极速启程,男,湖北,null,true,0,1,0,0,0,0,0
8987209,ToryYang,男,贵州,null,true,1,0,0,0,0,0,0
4038799,帅根,男,山东,1984-05-25,true,1,0,1,0,0,0,0
6668758,凡塔,男,重庆,null,true,0,0,0,1,0,0,0
5557262,十全真我,男,山东,1984-01-01,true,0,0,0,0,0,0,1
20680948,369057193,女,江西,null,true,1,0,0,0,0,0,0
4662497,巨鳖座,男,广东,null,true,0,0,0,0,0,1,0
9688718,lucy铭,男,江西,null,true,1,1,0,1,0,1,0
18124203,小7来了,男,云南,null,true,1,0,0,0,0,0,0
18971836,第十五剑,男,江西,null,true,1,0,0,0,0,0,0
6299989,solar1104,男,北京,null,true,0,1,0,0,0,0,0
21983981,一见钟情st2015,男,江苏,null,true,0,0,0,1,0,0,0
8574579,A4L小银,男,河南,1987-12-23,true,0,1,0,0,0,0,0
11433358,Jackie0228,男,四川,null,true,1,1,1,1,1,1,0
11200288,小小低调车手,男,天津,null,true,1,0,0,0,0,0,0
12531400,车是个神马,男,广东,null,true,0,1,0,0,0,0,0
11658869,Y13820805790,男,天津,null,true,1,0,0,0,0,0,0
3969615,konglucky,男,广东,1989-01-06,true,0,0,0,0,0,1,0
8870163,小桂元哥哥,男,四川,1987-08-21,true,1,0,0,0,1,0,0
9010431,车侃车觉,男,河南,null,true,1,1,1,1,0,0,0
679435,theplum,男,北京,1981-04-28,true,0,1,0,0,0,0,0
176675,liule1105,男,湖南,1987-11-05,true,0,0,0,0,0,0,1
22565479,Ethan1985,男,河南,null,true,1,0,0,0,0,0,0
14064355,抽利群的小田,男,浙江,null,true,0,1,0,0,0,0,0
11816283,MI无所谓,男,北京,1998-07-15,true,0,0,1,0,0,0,0
12402844,王耀海,男,广东,null,true,0,0,0,1,0,0,0
18124650,大跑偏,男,北京,1986-11-29,true,1,0,0,0,0,0,0
3557307,波罗的海蓝RRS,男,上海,1972-10-17,true,0,0,0,0,0,0,1
5458207,行之动,男,重庆,null,true,0,0,0,0,0,0,1
10121380,jaysn,男,浙江,null,true,0,1,0,0,0,0,0
6434158,马桶里的肌肉,男,贵州,null,true,1,0,0,0,0,0,0
9306564,sam_pg,男,浙江,null,true,1,0,0,0,0,0,0
19456102,1水到渠成1,男,福建,null,true,1,0,0,0,0,0,0
8418530,Answerlwq,男,上海,null,true,1,0,0,0,0,0,0
3709090,主谋,男,安徽,1979-02-09,true,0,1,0,0,0,0,0
3497210,gkhmr2,男,广东,1990-02-12,true,0,1,0,0,1,0,0
14682879,跨着抽,男,湖北,null,true,0,1,0,0,0,0,0
8371148,q262965747,男,上海,null,true,1,0,0,0,0,0,0
4484767,tt的阳光空间,男,江苏,1990-04-19,false,0,0,1,0,0,0,0
21176088,大旗sj,女,山东,null,true,0,0,0,1,0,0,0
5672648,廖小肥,男,重庆,null,true,0,1,1,0,0,0,0
4377565,爱在枫叶飞舞,男,湖北,1988-07-15,true,1,0,0,0,0,0,0
230495,sunyifu,男,北京,1962-01-01,true,0,0,0,0,0,0,1
4363007,昆明小昊,男,云南,null,true,1,0,0,0,0,0,0
5032602,inter_kops,男,广东,1989-12-12,true,0,0,1,0,0,0,0
4295334,Tonychin,男,河南,null,true,1,0,0,0,0,0,0
11883150,qyz213,男,浙江,null,true,0,0,1,0,0,0,0
5357033,Issac_Z,男,广东,1983-12-16,true,1,0,1,0,0,0,0
8947937,Pippen011,男,广东,1991-01-26,true,0,0,0,0,0,1,0
5619996,hallelujha666,男,北京,1981-09-02,true,1,0,0,0,0,0,0
5844009,山窿佬,男,广东,null,true,1,0,0,0,0,0,0
11151969,TinNicholas,男,四川,null,true,1,0,0,0,0,0,0
8589562,19890508,男,江苏,null,true,1,0,0,0,0,0,0
4756141,2012新年龙,男,天津,null,true,1,0,0,0,0,0,0
4503812,彦小猪,男,浙江,null,true,1,0,0,0,0,0,0
647292,马3天下,男,四川,1980-11-29,true,1,0,0,0,0,0,0
4529519,马小山,男,北京,1991-05-03,true,1,0,0,0,0,0,0
5642339,悟841230,男,河北,null,true,0,1,0,0,0,0,0
20155189,琳宝91236,男,江苏,null,true,0,0,1,0,0,0,0
10504255,白衣负长剑,男,浙江,null,true,1,0,0,0,0,0,0
9477163,旋转的feng,男,辽宁,1984-05-05,true,0,0,1,0,0,0,0
8943115,jxztx,男,山东,null,true,1,0,0,0,0,0,0
22124486,快乐小王子2016,男,四川,null,true,0,1,0,0,0,0,0
5499047,wrj5212,男,新疆,1995-01-16,true,0,0,1,1,0,0,0
1968054,ticosun,男,北京,1987-11-01,true,1,0,0,0,0,0,0
16297528,高配x5,男,浙江,null,true,1,0,0,0,0,0,0
5360794,爱车小龙2012,男,河北,1994-11-26,true,0,1,0,0,0,0,0
10476796,Ray_Lee05,男,广东,1987-05-01,true,1,0,0,0,0,0,0
9439328,吴厚道,男,河南,1989-02-09,true,0,1,0,0,0,0,0
10574938,庞展鹏,男,广东,null,true,0,0,1,0,0,0,0
2374443,andyclp,男,天津,1982-08-16,true,1,0,0,0,0,0,0
13326161,Zzacard,男,北京,null,true,0,0,1,0,0,0,0
23038470,建兴印刷黄建新,男,广东,null,true,1,0,0,0,0,0,0
6443416,和平路的云烟,男,河北,null,true,0,1,0,0,0,0,0
18444032,红黑7号,男,云南,null,true,0,0,1,1,1,1,1
10685074,mrking90,男,辽宁,null,true,1,0,0,0,0,0,0
7939758,劉先sen是_叁剑客,男,江苏,null,true,0,0,1,0,0,0,0
9857192,zz359525302,男,湖北,1987-05-01,true,1,0,0,0,0,0,0
19828357,P船长,男,山东,null,true,0,0,0,1,1,0,0
5006484,九月鹰飞_,男,河北,null,true,0,1,0,0,0,0,0
4833541,Andy帅,男,天津,null,true,0,0,1,0,0,0,0
11088465,雪山花豹,男,四川,null,true,1,0,0,0,0,0,0
3234535,wcyaizm,男,江苏,1982-09-18,true,0,1,0,0,0,0,0
6896107,沙尘暴宝宝,男,陕西,null,true,1,0,0,0,0,0,0
9458802,aries116,男,四川,null,true,0,1,0,1,0,0,0
16491620,桐桐爸桐桐妈,男,山东,null,true,1,0,0,0,0,0,0
16386399,legend050c4,男,上海,null,true,0,0,1,0,0,0,0
4005412,浪漫岩,男,河北,1988-08-24,true,1,0,0,0,0,0,0
6848369,豪门血蛟龙,男,河南,1982-11-08,true,0,0,0,0,0,1,0
773614,龅牙狼,男,四川,1982-08-26,true,0,1,0,0,0,0,0
23024504,ZJH3491,男,北京,null,true,0,0,0,1,0,0,0
12122836,xingongsi,男,四川,null,true,0,0,1,0,0,0,0
11632974,熊猫儿1989,男,四川,null,true,1,0,0,0,0,0,0
4876955,Iobora,男,福建,null,true,0,1,0,0,0,0,0
15637929,ls529529,男,黑龙江,null,true,1,1,0,0,0,0,0
12938140,jsnt大海,男,江苏,null,true,0,1,0,0,0,0,0
10916997,黄二桶,男,北京,null,true,1,0,0,0,0,0,0
2450888,_MUSTANG_,男,江苏,1985-11-12,true,0,0,0,1,0,0,0
5220860,哈拉桑320,男,河南,1989-01-09,true,0,1,0,0,0,0,0
12927348,Real_TmacBinbin,男,江苏,1992-11-16,true,0,0,1,0,0,0,0
21245232,yutian92,男,江苏,null,true,1,0,0,0,0,0,0
6440125,延吉小破孩,男,吉林,1991-12-30,true,0,1,0,1,0,0,0
5982672,Peaknic,男,安徽,1988-08-03,true,0,1,0,0,0,0,0
3888580,未来怎么走,男,山东,1989-03-12,true,0,1,0,0,0,0,0
18079431,zqgreener,男,云南,null,true,0,0,0,0,0,1,0
13191081,香光庄严,男,湖南,null,true,0,0,0,0,0,0,1
3627360,liqiang113,男,江苏,1987-08-18,true,0,0,1,0,0,0,0
16895056,yazi8777,男,贵州,null,true,1,0,0,0,0,0,0
9929040,xing5566322,男,浙江,null,true,1,0,0,0,0,0,0
9105744,愤怒的铅笔,男,山东,null,true,0,0,1,0,0,0,0
3432507,bora220,男,江苏,1981-01-01,true,1,0,0,0,0,0,0
12154718,翼享畅行,男,浙江,1986-08-13,true,1,1,0,0,0,0,0
6288456,会飞的科,男,浙江,null,true,1,0,0,0,0,0,0
8750819,降压片2013,男,黑龙江,null,true,1,0,0,0,0,0,0
4737497,光盘遮牌照,男,江苏,1986-02-28,true,1,0,0,0,0,0,0
7826881,lionxu,男,江苏,1986-09-25,true,1,0,0,0,0,0,0
947597,guk0502,男,吉林,1985-05-02,true,0,0,0,0,0,1,0
3769983,Terry_zhong,男,广东,1981-04-28,true,0,0,0,0,0,0,1
3295027,我很淘气,男,上海,1984-05-27,true,1,1,0,0,0,0,0
5491407,菲翔2012,男,重庆,null,true,1,0,0,1,0,0,0
12133080,那最美好的,男,广东,null,true,0,0,1,0,0,0,0
13323572,GLA2015,男,吉林,null,true,1,0,0,0,0,0,0
14913657,刘强993,男,陕西,null,true,0,0,0,1,0,0,0
1773127,TZH2008,男,山东,1979-07-26,true,0,1,0,0,0,0,0
3166583,wangshuiyu,男,山东,1988-05-31,true,0,0,1,0,0,0,0
9438515,行者无疆9988,男,山东,null,true,0,1,0,0,0,0,0
12851066,我是李洋,男,内蒙古,null,true,0,0,0,0,0,0,1
3516933,lf_lee,男,江苏,1988-07-24,true,0,0,0,0,1,0,0
455993,qxwhy,男,北京,1973-04-08,true,0,0,0,0,0,0,1
6371114,SpeedAnd激情,男,黑龙江,1986-01-01,true,0,1,0,0,0,0,0
6126407,pengjun0913,男,江苏,1990-09-13,true,1,1,0,0,0,0,0
9677872,一汽丰田花冠,男,北京,2000-10-13,true,0,0,0,0,0,0,1
22556148,gw880608,男,广东,null,true,0,0,0,1,0,0,0
5121498,低调混社会,男,陕西,1986-11-01,true,0,1,0,0,0,0,0
14080152,Kraken777,男,江苏,null,true,0,0,0,0,0,1,0
10047170,cccchai,男,福建,1989-11-08,true,1,0,0,0,0,0,0
499845,e1r1r,男,广东,2008-01-30,true,0,0,0,0,0,0,1
23169602,速度與激情一3系,男,北京,1987-09-09,true,1,0,0,0,0,0,0
20029027,丛林一只虎,男,河北,null,true,1,0,0,0,0,0,0
6516703,Awakenning,男,北京,null,true,0,0,1,0,0,0,0
11623670,q1006916151,男,江苏,null,true,0,0,0,1,0,0,0
14002913,o木_木o,男,北京,1986-02-28,true,0,0,0,1,0,0,0
12793805,王小品童鞋,男,北京,null,true,1,0,0,0,0,0,0
19812073,杜京熹1993,男,浙江,null,true,0,1,0,0,0,0,0
6465927,冰凉一新,男,湖南,null,true,0,0,0,0,0,0,1
21055269,明天看海,男,浙江,null,true,1,0,0,0,0,0,0
10265492,YiJN,男,北京,null,true,0,0,1,0,0,0,0
5272235,系领结的路,男,江苏,null,true,0,0,0,1,0,0,0
